metric,grain,profile_id,opinion_label,attack_label,original,retest,fallback_pair,diff,mean_pair
PN_increment_effectivity,profile_opinion_attack,profile_0081,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,13.0,13.0,False,0.0,13.0
PN_increment_effectivity,profile_opinion_attack,profile_0081,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,13.0,24.0,False,11.0,18.5
PN_increment_effectivity,profile_opinion_attack,profile_0081,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,15.0,16.0,False,1.0,15.5
PN_increment_effectivity,profile_opinion_attack,profile_0081,Defense_Spending_Increase_Support,Petition_Astroturf,11.0,11.0,False,0.0,11.0
PN_increment_effectivity,profile_opinion_attack,profile_0081,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,15.0,14.0,False,-1.0,14.5
PN_increment_effectivity,profile_opinion_attack,profile_0081,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,24.0,13.0,False,-11.0,18.5
PN_increment_effectivity,profile_opinion_attack,profile_0081,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,17.0,12.0,False,-5.0,14.5
PN_increment_effectivity,profile_opinion_attack,profile_0081,Trust_In_Mainstream_Journalism,Petition_Astroturf,14.0,13.0,False,-1.0,13.5
PN_increment_effectivity,profile_opinion_attack,profile_0084,Alliance_Commitment_Support,Headline_And_Lede_Misframing,13.0,12.0,False,-1.0,12.5
PN_increment_effectivity,profile_opinion_attack,profile_0084,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-16.0,15.0,False,31.0,-0.5
PN_increment_effectivity,profile_opinion_attack,profile_0084,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,27.0,27.0,False,0.0,27.0
PN_increment_effectivity,profile_opinion_attack,profile_0084,Alliance_Commitment_Support,Petition_Astroturf,14.0,14.0,False,0.0,14.0
PN_increment_effectivity,profile_opinion_attack,profile_0084,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,8.0,10.0,False,2.0,9.0
PN_increment_effectivity,profile_opinion_attack,profile_0084,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,22.0,10.0,False,-12.0,16.0
PN_increment_effectivity,profile_opinion_attack,profile_0084,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,55.0,-25.0,False,-80.0,15.0
PN_increment_effectivity,profile_opinion_attack,profile_0084,Defense_Spending_Increase_Support,Petition_Astroturf,16.0,35.0,False,19.0,25.5
PN_increment_effectivity,profile_opinion_attack,profile_0084,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,24.0,1.0,False,-23.0,12.5
PN_increment_effectivity,profile_opinion_attack,profile_0084,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,1.0,6.0,False,5.0,3.5
PN_increment_effectivity,profile_opinion_attack,profile_0084,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,18.0,34.0,False,16.0,26.0
PN_increment_effectivity,profile_opinion_attack,profile_0084,Trust_In_Mainstream_Journalism,Petition_Astroturf,24.0,17.0,False,-7.0,20.5
PN_increment_effectivity,profile_opinion_attack,profile_0090,Alliance_Commitment_Support,Headline_And_Lede_Misframing,7.0,10.0,False,3.0,8.5
PN_increment_effectivity,profile_opinion_attack,profile_0090,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,9.0,18.0,False,9.0,13.5
PN_increment_effectivity,profile_opinion_attack,profile_0090,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,32.0,32.0,False,0.0,32.0
PN_increment_effectivity,profile_opinion_attack,profile_0090,Alliance_Commitment_Support,Petition_Astroturf,35.0,24.0,False,-11.0,29.5
PN_increment_effectivity,profile_opinion_attack,profile_0090,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,11.0,6.0,False,-5.0,8.5
PN_increment_effectivity,profile_opinion_attack,profile_0090,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,13.0,32.0,False,19.0,22.5
PN_increment_effectivity,profile_opinion_attack,profile_0090,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,34.0,76.0,False,42.0,55.0
PN_increment_effectivity,profile_opinion_attack,profile_0090,Defense_Spending_Increase_Support,Petition_Astroturf,17.0,11.0,False,-6.0,14.0
PN_increment_effectivity,profile_opinion_attack,profile_0090,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-13.0,22.0,False,35.0,4.5
PN_increment_effectivity,profile_opinion_attack,profile_0090,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,10.0,15.0,False,5.0,12.5
PN_increment_effectivity,profile_opinion_attack,profile_0090,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,32.0,17.0,False,-15.0,24.5
PN_increment_effectivity,profile_opinion_attack,profile_0090,Trust_In_Mainstream_Journalism,Petition_Astroturf,26.0,13.0,False,-13.0,19.5
PN_increment_effectivity,profile_opinion_attack,profile_0094,Alliance_Commitment_Support,Headline_And_Lede_Misframing,32.0,8.0,False,-24.0,20.0
PN_increment_effectivity,profile_opinion_attack,profile_0094,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,13.0,24.0,False,11.0,18.5
PN_increment_effectivity,profile_opinion_attack,profile_0094,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,20.0,15.0,False,-5.0,17.5
PN_increment_effectivity,profile_opinion_attack,profile_0094,Alliance_Commitment_Support,Petition_Astroturf,14.0,20.0,False,6.0,17.0
PN_increment_effectivity,profile_opinion_attack,profile_0094,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,6.0,17.0,False,11.0,11.5
PN_increment_effectivity,profile_opinion_attack,profile_0094,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,21.0,14.0,False,-7.0,17.5
PN_increment_effectivity,profile_opinion_attack,profile_0094,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,55.0,19.0,False,-36.0,37.0
PN_increment_effectivity,profile_opinion_attack,profile_0094,Defense_Spending_Increase_Support,Petition_Astroturf,14.0,30.0,False,16.0,22.0
PN_increment_effectivity,profile_opinion_attack,profile_0094,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,7.0,18.0,False,11.0,12.5
PN_increment_effectivity,profile_opinion_attack,profile_0094,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,17.0,10.0,False,-7.0,13.5
PN_increment_effectivity,profile_opinion_attack,profile_0094,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,33.0,-0.0,False,-33.0,16.5
PN_increment_effectivity,profile_opinion_attack,profile_0094,Trust_In_Mainstream_Journalism,Petition_Astroturf,27.0,35.0,False,8.0,31.0
PN_increment_effectivity,profile_opinion_attack,profile_0101,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-5.0,9.0,False,14.0,2.0
PN_increment_effectivity,profile_opinion_attack,profile_0101,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,7.0,14.0,False,7.0,10.5
PN_increment_effectivity,profile_opinion_attack,profile_0101,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,36.0,26.0,False,-10.0,31.0
PN_increment_effectivity,profile_opinion_attack,profile_0101,Alliance_Commitment_Support,Petition_Astroturf,22.0,17.0,False,-5.0,19.5
PN_increment_effectivity,profile_opinion_attack,profile_0101,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,11.0,17.0,False,6.0,14.0
PN_increment_effectivity,profile_opinion_attack,profile_0101,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,16.0,10.0,False,-6.0,13.0
PN_increment_effectivity,profile_opinion_attack,profile_0101,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,16.0,15.0,False,-1.0,15.5
PN_increment_effectivity,profile_opinion_attack,profile_0101,Defense_Spending_Increase_Support,Petition_Astroturf,7.0,29.0,False,22.0,18.0
PN_increment_effectivity,profile_opinion_attack,profile_0101,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,15.0,15.0,False,0.0,15.0
PN_increment_effectivity,profile_opinion_attack,profile_0101,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,15.0,8.0,False,-7.0,11.5
PN_increment_effectivity,profile_opinion_attack,profile_0101,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,16.0,13.0,False,-3.0,14.5
PN_increment_effectivity,profile_opinion_attack,profile_0101,Trust_In_Mainstream_Journalism,Petition_Astroturf,-1.0,14.0,False,15.0,6.5
PN_increment_effectivity,profile_opinion_attack,profile_0110,Alliance_Commitment_Support,Headline_And_Lede_Misframing,9.0,14.0,False,5.0,11.5
PN_increment_effectivity,profile_opinion_attack,profile_0110,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,12.0,12.0,False,0.0,12.0
PN_increment_effectivity,profile_opinion_attack,profile_0110,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,19.0,23.0,False,4.0,21.0
PN_increment_effectivity,profile_opinion_attack,profile_0110,Alliance_Commitment_Support,Petition_Astroturf,32.0,21.0,False,-11.0,26.5
PN_increment_effectivity,profile_opinion_attack,profile_0110,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,17.0,16.0,False,-1.0,16.5
PN_increment_effectivity,profile_opinion_attack,profile_0110,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,16.0,10.0,False,-6.0,13.0
PN_increment_effectivity,profile_opinion_attack,profile_0110,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,30.0,24.0,False,-6.0,27.0
PN_increment_effectivity,profile_opinion_attack,profile_0110,Defense_Spending_Increase_Support,Petition_Astroturf,20.0,25.0,False,5.0,22.5
PN_increment_effectivity,profile_opinion_attack,profile_0110,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,34.0,17.0,False,-17.0,25.5
PN_increment_effectivity,profile_opinion_attack,profile_0110,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,10.0,5.0,False,-5.0,7.5
PN_increment_effectivity,profile_opinion_attack,profile_0110,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,42.0,15.0,False,-27.0,28.5
PN_increment_effectivity,profile_opinion_attack,profile_0110,Trust_In_Mainstream_Journalism,Petition_Astroturf,26.0,26.0,False,0.0,26.0
PN_increment_effectivity,profile_opinion_attack,profile_0120,Alliance_Commitment_Support,Headline_And_Lede_Misframing,6.0,1.0,False,-5.0,3.5
PN_increment_effectivity,profile_opinion_attack,profile_0120,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,7.0,10.0,False,3.0,8.5
PN_increment_effectivity,profile_opinion_attack,profile_0120,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,20.0,26.0,False,6.0,23.0
PN_increment_effectivity,profile_opinion_attack,profile_0120,Alliance_Commitment_Support,Petition_Astroturf,18.0,20.0,False,2.0,19.0
PN_increment_effectivity,profile_opinion_attack,profile_0120,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,7.0,31.0,False,24.0,19.0
PN_increment_effectivity,profile_opinion_attack,profile_0120,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,6.0,-0.0,False,-6.0,3.0
PN_increment_effectivity,profile_opinion_attack,profile_0120,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,12.0,26.0,False,14.0,19.0
PN_increment_effectivity,profile_opinion_attack,profile_0120,Defense_Spending_Increase_Support,Petition_Astroturf,12.0,12.0,False,0.0,12.0
PN_increment_effectivity,profile_opinion_attack,profile_0120,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,13.0,8.0,False,-5.0,10.5
PN_increment_effectivity,profile_opinion_attack,profile_0120,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,14.0,10.0,False,-4.0,12.0
PN_increment_effectivity,profile_opinion_attack,profile_0120,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,18.0,28.0,False,10.0,23.0
PN_increment_effectivity,profile_opinion_attack,profile_0120,Trust_In_Mainstream_Journalism,Petition_Astroturf,13.0,9.0,False,-4.0,11.0
PN_increment_effectivity,profile_opinion_attack,profile_0122,Alliance_Commitment_Support,Headline_And_Lede_Misframing,5.0,7.0,False,2.0,6.0
PN_increment_effectivity,profile_opinion_attack,profile_0122,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-0.0,5.0,False,5.0,2.5
PN_increment_effectivity,profile_opinion_attack,profile_0122,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,24.0,23.0,False,-1.0,23.5
PN_increment_effectivity,profile_opinion_attack,profile_0122,Alliance_Commitment_Support,Petition_Astroturf,15.0,23.0,False,8.0,19.0
PN_increment_effectivity,profile_opinion_attack,profile_0122,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,26.0,8.0,False,-18.0,17.0
PN_increment_effectivity,profile_opinion_attack,profile_0122,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,2.0,5.0,False,3.0,3.5
PN_increment_effectivity,profile_opinion_attack,profile_0122,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,34.0,34.0,False,0.0,34.0
PN_increment_effectivity,profile_opinion_attack,profile_0122,Defense_Spending_Increase_Support,Petition_Astroturf,20.0,15.0,False,-5.0,17.5
PN_increment_effectivity,profile_opinion_attack,profile_0122,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,14.0,21.0,False,7.0,17.5
PN_increment_effectivity,profile_opinion_attack,profile_0122,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,34.0,11.0,False,-23.0,22.5
PN_increment_effectivity,profile_opinion_attack,profile_0122,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,33.0,25.0,False,-8.0,29.0
PN_increment_effectivity,profile_opinion_attack,profile_0122,Trust_In_Mainstream_Journalism,Petition_Astroturf,17.0,30.0,False,13.0,23.5
PN_increment_effectivity,profile_opinion_attack,profile_0128,Alliance_Commitment_Support,Headline_And_Lede_Misframing,15.0,16.0,False,1.0,15.5
PN_increment_effectivity,profile_opinion_attack,profile_0128,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,7.0,-0.0,False,-7.0,3.5
PN_increment_effectivity,profile_opinion_attack,profile_0128,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,24.0,22.0,False,-2.0,23.0
PN_increment_effectivity,profile_opinion_attack,profile_0128,Alliance_Commitment_Support,Petition_Astroturf,8.0,20.0,False,12.0,14.0
PN_increment_effectivity,profile_opinion_attack,profile_0128,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,10.0,2.0,False,-8.0,6.0
PN_increment_effectivity,profile_opinion_attack,profile_0128,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,14.0,6.0,False,-8.0,10.0
PN_increment_effectivity,profile_opinion_attack,profile_0128,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-0.0,-14.0,False,-14.0,-7.0
PN_increment_effectivity,profile_opinion_attack,profile_0128,Defense_Spending_Increase_Support,Petition_Astroturf,52.0,-0.0,False,-52.0,26.0
PN_increment_effectivity,profile_opinion_attack,profile_0128,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,12.0,-0.0,False,-12.0,6.0
PN_increment_effectivity,profile_opinion_attack,profile_0128,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,6.0,7.0,False,1.0,6.5
PN_increment_effectivity,profile_opinion_attack,profile_0128,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,25.0,17.0,False,-8.0,21.0
PN_increment_effectivity,profile_opinion_attack,profile_0128,Trust_In_Mainstream_Journalism,Petition_Astroturf,13.0,6.0,False,-7.0,9.5
PN_increment_effectivity,profile_opinion_attack,profile_0144,Alliance_Commitment_Support,Headline_And_Lede_Misframing,13.0,16.0,False,3.0,14.5
PN_increment_effectivity,profile_opinion_attack,profile_0144,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-0.0,6.0,False,6.0,3.0
PN_increment_effectivity,profile_opinion_attack,profile_0144,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,16.0,16.0,False,0.0,16.0
PN_increment_effectivity,profile_opinion_attack,profile_0144,Alliance_Commitment_Support,Petition_Astroturf,23.0,18.0,False,-5.0,20.5
PN_increment_effectivity,profile_opinion_attack,profile_0144,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,12.0,17.0,False,5.0,14.5
PN_increment_effectivity,profile_opinion_attack,profile_0144,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,25.0,5.0,False,-20.0,15.0
PN_increment_effectivity,profile_opinion_attack,profile_0144,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,8.0,-0.0,False,-8.0,4.0
PN_increment_effectivity,profile_opinion_attack,profile_0144,Defense_Spending_Increase_Support,Petition_Astroturf,29.0,16.0,False,-13.0,22.5
PN_increment_effectivity,profile_opinion_attack,profile_0144,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,28.0,18.0,False,-10.0,23.0
PN_increment_effectivity,profile_opinion_attack,profile_0144,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,28.0,17.0,False,-11.0,22.5
PN_increment_effectivity,profile_opinion_attack,profile_0144,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,24.0,40.0,False,16.0,32.0
PN_increment_effectivity,profile_opinion_attack,profile_0144,Trust_In_Mainstream_Journalism,Petition_Astroturf,18.0,19.0,False,1.0,18.5
PN_increment_effectivity,profile_opinion_attack,profile_0146,Alliance_Commitment_Support,Headline_And_Lede_Misframing,15.0,-0.0,False,-15.0,7.5
PN_increment_effectivity,profile_opinion_attack,profile_0146,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,7.0,14.0,False,7.0,10.5
PN_increment_effectivity,profile_opinion_attack,profile_0146,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,21.0,27.0,False,6.0,24.0
PN_increment_effectivity,profile_opinion_attack,profile_0146,Alliance_Commitment_Support,Petition_Astroturf,25.0,10.0,False,-15.0,17.5
PN_increment_effectivity,profile_opinion_attack,profile_0146,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,15.0,9.0,False,-6.0,12.0
PN_increment_effectivity,profile_opinion_attack,profile_0146,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,12.0,4.0,False,-8.0,8.0
PN_increment_effectivity,profile_opinion_attack,profile_0146,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,40.0,46.0,False,6.0,43.0
PN_increment_effectivity,profile_opinion_attack,profile_0146,Defense_Spending_Increase_Support,Petition_Astroturf,14.0,15.0,False,1.0,14.5
PN_increment_effectivity,profile_opinion_attack,profile_0146,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,12.0,12.0,False,0.0,12.0
PN_increment_effectivity,profile_opinion_attack,profile_0146,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,13.0,12.0,False,-1.0,12.5
PN_increment_effectivity,profile_opinion_attack,profile_0146,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,9.0,18.0,False,9.0,13.5
PN_increment_effectivity,profile_opinion_attack,profile_0146,Trust_In_Mainstream_Journalism,Petition_Astroturf,25.0,27.0,False,2.0,26.0
PN_increment_effectivity,profile_opinion_attack,profile_0151,Alliance_Commitment_Support,Headline_And_Lede_Misframing,27.0,8.0,False,-19.0,17.5
PN_increment_effectivity,profile_opinion_attack,profile_0151,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,24.0,15.0,False,-9.0,19.5
